ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
666,870.25,0,18.039215,36.862743,88,-3.125,-0.78125,37,51.764706,50.196079,16.078432,31.764706,18.039215,15.75,101,0,46,-1,472.799988,336.799988,13.671,46.666668,0,7302,0,255
668,860.75,0,18.039215,36.862743,88,-3.125,1.5625,36,51.764706,50.196079,16.078432,31.764706,18.039215,15.4,101,0,46,-2,472.799988,336.799988,13.671,46.666668,0,7302,0,255
668,860.75,0,18.039215,36.862743,88,-3.125,1.5625,36,51.372547,50.196079,16.078432,31.764706,18.039215,15.65,101,0,46,-2,472.700012,336.600006,13.671,45.882355,0,7302,0,255
668,860.75,0,18.039215,36.862743,88,-3.125,1.5625,36,51.372547,50.196079,16.078432,31.764706,18.039215,15.48,101,0,46,-2,472.700012,336.600006,13.671,45.882355,0,7302,0,255
668,853,0,18.039215,37.254902,88,-3.125,1.5625,38,51.372547,50.196079,16.078432,31.764706,18.039215,15.81,101,0,46,1,472.700012,336.600006,13.671,45.882355,0,7302,0,255
670,853,0,18.039215,37.254902,88,-3.125,1.5625,38,51.372547,50.196079,16.078432,31.764706,18.039215,14.2,101,0,46,1,472.700012,336.600006,13.671,45.882355,0,7302,0,255
670,853,0,18.039215,37.254902,88,-3.125,1.5625,38,50.980392,50.196079,16.078432,31.764706,18.039215,14.57,101,0,46,1,472.5,336.299988,13.437,45.882355,0,7302,0,255
670,853,0,18.039215,37.254902,88,-3.125,1.5625,38,50.980392,50.196079,16.078432,31.764706,18.039215,14.93,101,0,46,1,472.5,336.299988,13.437,45.882355,0,7302,0,255
670,846.75,0,18.039215,37.254902,88,-3.125,1.5625,37,50.980392,50.196079,16.078432,31.764706,18.039215,14.2,101,0,47,1,472.5,336.299988,13.437,45.882355,0,7302,0,255
672,846.75,0,18.039215,37.254902,88,-3.125,1.5625,37,51.372547,50.196079,16.078432,31.764706,18.039215,15.3,101,0,47,1,472.5,336.299988,13.437,45.490196,0,7302,0,255
672,846.75,0,18.039215,37.254902,88,-3.125,1.5625,37,51.372547,50.196079,16.078432,31.764706,18.039215,14.66,101,0,47,1,472.400024,336.200012,13.671,45.490196,0,7302,0,255
672,846.75,0,18.039215,37.64706,88,-3.125,1.5625,37,51.372547,50.196079,16.078432,31.764706,18.039215,14.65,101,0,47,1,472.400024,336.200012,13.671,45.490196,0,7302,0,255
673,864,0,18.039215,37.64706,88,-3.125,0.78125,37,51.372547,50.196079,16.078432,31.764706,18.039215,14.74,101,0,47,-3,472.400024,336.200012,13.671,45.490196,0,7302,0,255
673,864,0,18.039215,37.64706,88,-3.125,0.78125,37,51.372547,50.196079,16.078432,31.764706,18.039215,14.72,101,0,47,-3,472.200012,335.799988,13.671,46.274509,0,7302,0,255
673,864,0,18.039215,37.64706,88,-3.125,0.78125,37,51.372547,50.196079,16.078432,31.764706,18.431372,15.11,101,0,47,-3,472.200012,335.799988,13.652,46.274509,0,7302,0,255
673,684.25,0,18.039215,46.274509,88,-3.125,1.5625,47,51.372547,50.196079,16.078432,31.764706,18.431372,14.24,101,0,47,-3,472.200012,335.799988,13.652,46.274509,0,7302,0,255
675,684.25,0,18.039215,46.274509,88,-3.125,1.5625,47,51.372547,50.196079,16.078432,31.764706,18.431372,15.66,101,0,47,7,472.200012,335.799988,13.652,46.274509,0,7302,0,255
675,684.25,0,18.039215,46.274509,88,-3.125,1.5625,47,51.372547,50.196079,16.078432,31.764706,18.431372,15.48,101,0,47,7,471.899994,335.5,13.574,50.196079,0,7302,0,255
675,684.25,0,18.039215,46.274509,88,-3.125,1.5625,47,51.372547,50.196079,16.078432,31.764706,18.039215,14.26,101,0,47,7,471.899994,335.5,13.574,50.196079,0,7302,0,255
675,719.5,0,18.431372,41.960785,88,-3.125,-2.34375,45,51.372547,50.196079,16.078432,31.764706,18.039215,15.11,101,0,47,9,471.899994,335.5,13.574,50.196079,0,7302,0,255
677,719.5,0,18.431372,41.960785,88,-3.125,-2.34375,45,50.196079,50.196079,16.078432,31.764706,18.039215,14.47,101,0,47,9,471.899994,335.5,13.574,52.156864,0,7302,0,255
677,719.5,0,18.431372,41.960785,88,-3.125,-2.34375,45,50.196079,50.196079,16.078432,31.764706,18.431372,15.81,101,0,47,9,471.799988,335.299988,13.652,52.156864,0,7302,0,255
677,719.5,0,18.431372,41.960785,88,-3.125,-2.34375,45,50.196079,50.196079,16.078432,31.764706,18.431372,15.7,101,0,47,9,471.799988,335.299988,13.652,52.156864,0,7302,0,255
679,835,4,18.431372,40,88,-3.125,-2.34375,40,50.196079,50.196079,16.078432,31.764706,18.431372,15.32,101,0,47,-4,471.799988,335.299988,13.652,52.156864,0,7302,0,255
679,835,4,18.431372,40,88,-3.125,-2.34375,40,50.196079,50.196079,16.078432,31.764706,18.431372,14.54,101,0,47,-4,471.700012,335.299988,13.652,49.411766,0,7302,0,255
679,835,4,18.431372,40,88,-3.125,-2.34375,40,50.196079,50.196079,16.078432,31.764706,18.431372,15.83,101,0,47,-4,471.700012,335.100006,13.515,49.411766,0,7302,0,255
679,835,4,18.431372,40,88,-3.125,-1.5625,39,50.196079,50.196079,16.078432,31.764706,18.431372,15.6,101,0,47,-4,471.700012,335.100006,13.515,49.411766,0,7302,0,255
681,866.25,3,18.431372,40,88,-3.125,-1.5625,39,50.196079,50.196079,16.078432,31.764706,18.431372,14.25,101,0,47,-5,471.700012,335.100006,13.515,49.411766,0,7302,0,255
681,866.25,3,18.431372,40,88,-3.125,-1.5625,39,50.980392,50.196079,16.078432,31.764706,18.431372,14.01,101,0,47,-5,471.700012,334.799988,13.457,49.411766,0,7302,0,255
681,866.25,3,18.431372,40,88,-3.125,-1.5625,39,50.980392,50.196079,16.078432,31.764706,18.431372,15.29,101,0,47,-5,471.700012,334.799988,13.457,49.411766,0,7302,0,255
681,878,3,18.431372,38.431374,88,-3.125,-0.78125,40,50.980392,50.196079,16.078432,31.764706,18.431372,14.12,101,0,47,-2,471.700012,334.799988,13.457,49.411766,0,7302,0,255
683,878,3,18.431372,38.431374,88,-3.125,-0.78125,40,52.156864,50.196079,16.078432,31.764706,18.431372,15.99,101,0,47,-2,471.700012,334.799988,13.457,49.019608,0,7302,0,255
683,878,3,18.431372,38.431374,88,-3.125,-0.78125,40,52.156864,50.196079,16.078432,31.764706,18.431372,14.58,101,0,47,-2,471.600006,334.5,13.652,49.019608,0,7302,0,255
683,878,3,18.431372,38.431374,88,-3.125,-0.78125,40,52.156864,50.196079,16.078432,31.764706,18.431372,14.37,101,0,47,-2,471.600006,334.5,13.652,49.019608,0,7302,0,255
684,747.5,0,18.431372,41.568626,88,-3.125,1.5625,42,52.156864,50.196079,16.078432,31.764706,18.431372,15.78,101,0,48,8,471.600006,334.5,13.652,49.019608,0,7302,0,255
684,747.5,0,18.431372,41.568626,88,-3.125,1.5625,42,51.372547,50.196079,16.078432,31.764706,18.431372,14.81,101,0,48,8,471.600006,334.5,13.652,52.941177,0,7302,0,255
684,747.5,0,18.431372,41.568626,88,-3.125,1.5625,42,51.372547,50.196079,16.078432,31.764706,18.431372,14.52,101,0,48,8,471.600006,334.200012,13.613,52.941177,0,7302,0,255
684,747.5,0,18.431372,38.823528,88,-3.125,-0.78125,42,51.372547,50.196079,16.078432,31.764706,18.431372,14.85,101,0,48,8,471.600006,334.200012,13.613,52.941177,0,7302,0,255
686,858.5,0,18.431372,38.823528,88,-3.125,-0.78125,40,51.372547,50.196079,16.078432,31.764706,18.431372,14.26,101,0,48,-4,471.600006,334.200012,13.613,52.941177,0,7302,0,255
686,858.5,0,18.431372,38.823528,88,-3.125,-0.78125,40,50.980392,50.196079,16.078432,31.764706,18.431372,14.93,101,0,48,-4,471.600006,334.100006,13.417,48.235294,0,7302,0,255
686,858.5,0,18.431372,38.823528,88,-3.125,-0.78125,40,50.980392,50.196079,16.078432,31.764706,18.431372,14.85,101,0,48,-4,471.600006,334.100006,13.417,48.235294,0,7302,0,255
686,856.25,0,18.431372,38.823528,88,-3.125,1.5625,39,50.980392,50.196079,16.078432,31.764706,18.431372,14.73,101,0,48,-2,471.600006,334.100006,13.417,48.235294,0,7302,0,255
688,856.25,0,18.431372,38.823528,88,-3.125,1.5625,39,51.372547,50.196079,16.078432,31.764706,18.431372,14.05,101,0,48,-2,471.600006,334.100006,13.417,48.235294,0,7302,0,255
688,856.25,0,18.431372,38.823528,88,-3.125,1.5625,39,51.372547,50.196079,16.078432,31.764706,18.431372,15.06,101,0,48,-2,471.600006,333.899994,13.613,48.235294,0,7302,0,255
688,856.25,0,18.431372,38.823528,88,-3.125,1.5625,39,51.372547,50.196079,16.078432,31.764706,18.431372,14.95,101,0,48,-2,471.600006,333.899994,13.613,48.235294,0,7302,0,255
688,864.75,0,16.078432,31.764706,88,-3.125,-0.78125,29,51.372547,50.196079,16.078432,31.764706,18.431372,14.65,101,0,48,-11,471.600006,333.899994,13.613,48.235294,0,7302,0,255
690,864.75,0,16.078432,31.764706,88,-3.125,-0.78125,29,50.980392,50.196079,16.078432,31.764706,18.431372,14.52,101,0,48,-11,471.600006,333.899994,13.613,30.196079,0,7302,0,255
690,864.75,0,16.078432,31.764706,88,-3.125,-0.78125,29,50.980392,47.843136,16.078432,31.764706,16.078432,14.54,101,0,48,-11,471.5,333.600006,13.691,30.196079,0,7302,0,255
690,864.75,0,16.078432,30.980392,88,-3.125,1.5625,29,50.980392,47.843136,16.078432,31.764706,16.078432,15,101,0,48,-11,471.5,333.600006,13.691,30.196079,0,7302,0,255
692,565.5,0,16.470589,30.980392,88,-3.125,1.5625,34,50.980392,47.843136,16.078432,31.764706,16.078432,15.17,101,0,48,8,471.5,333.600006,13.691,30.196079,0,7302,0,255
692,565.5,0,16.470589,30.980392,88,-3.125,1.5625,34,50.980392,47.843136,16.078432,31.764706,16.078432,15.15,101,0,48,8,471,333.200012,13.593,31.372549,0,7302,0,255
692,565.5,0,16.470589,30.980392,88,-3.125,1.5625,34,50.980392,47.843136,16.078432,31.764706,16.470589,14.42,101,0,48,8,471,333.200012,13.593,31.372549,0,7302,0,255
692,561.5,0,16.470589,35.294117,88,-3.125,-1.5625,35,50.980392,47.843136,16.078432,31.764706,16.470589,14.69,101,0,48,9,471,333.200012,13.593,31.372549,0,7302,0,255
693,561.5,0,16.470589,35.294117,88,-3.125,-1.5625,35,49.019608,47.843136,16.078432,31.764706,16.470589,14.47,101,0,48,9,471,333.200012,13.593,32.549019,0,7302,0,255
693,561.5,0,16.470589,35.294117,88,-3.125,-1.5625,35,49.019608,48.235294,16.078432,31.764706,16.470589,15.24,101,0,48,9,470.700012,332.700012,13.73,32.549019,0,7302,0,255
693,561.5,0,16.470589,35.294117,88,-3.125,-1.5625,35,49.019608,48.235294,16.078432,31.764706,16.470589,15.58,101,0,48,9,470.700012,332.700012,13.73,32.549019,0,7302,0,255
693,679.5,4,16.470589,33.333332,88,-3.125,-2.34375,33,49.019608,48.235294,16.078432,31.764706,16.470589,15.69,101,0,48,-5,470.700012,332.700012,13.73,32.549019,0,7302,0,255
695,679.5,4,16.470589,33.333332,88,-3.125,-2.34375,33,49.019608,48.235294,16.078432,31.764706,16.470589,15.32,101,0,48,-5,470.700012,332.700012,13.73,31.764706,0,7302,0,255
695,679.5,4,16.470589,33.333332,88,-3.125,-2.34375,33,49.019608,48.235294,16.078432,31.764706,16.470589,14.26,101,0,48,-5,469.899994,332.399994,13.671,31.764706,0,7302,0,255
695,679.5,4,16.470589,29.411764,88,-3.125,0.78125,33,49.019608,48.235294,16.078432,31.764706,16.470589,14.68,101,0,48,-5,469.899994,332.399994,13.671,31.764706,0,7302,0,255
697,785,6,18.82353,29.411764,88,-3.125,0.78125,29,49.019608,48.235294,16.078432,31.764706,16.470589,14.28,101,0,48,-5,469.899994,332.399994,13.671,31.764706,0,7302,0,255
697,785,6,18.82353,29.411764,88,-3.125,0.78125,29,50.196079,48.235294,16.078432,31.764706,16.470589,15.26,101,0,48,-5,468.899994,331.799988,13.671,54.901962,0,7302,0,255
697,785,6,18.82353,29.411764,88,-3.125,0.78125,29,50.196079,50.980392,16.078432,31.764706,18.82353,15.58,101,0,48,-5,468.899994,331.799988,13.203,54.901962,0,7302,0,255
697,840.5,6,18.82353,43.529411,88,-3.125,-1.5625,43,50.196079,50.980392,16.078432,31.764706,18.82353,14.49,101,0,48,-7,468.899994,331.799988,13.203,54.901962,0,7302,0,255
699,840.5,6,18.82353,43.529411,88,-3.125,-1.5625,43,50.196079,50.980392,16.078432,31.764706,18.82353,15.74,101,0,48,-7,468.899994,331.799988,13.203,53.333332,0,7302,0,255
699,840.5,6,18.82353,43.529411,88,-3.125,-1.5625,43,49.019608,50.980392,16.078432,31.764706,18.82353,14.65,101,0,48,-7,468.299988,331.299988,13.613,53.333332,0,7302,0,255
699,840.5,6,18.82353,43.529411,88,-3.125,-1.5625,43,49.019608,50.980392,16.078432,31.764706,18.82353,14.5,101,0,48,-7,468.299988,331.299988,13.613,53.333332,0,7302,0,255
699,779.5,5,18.82353,43.137257,88,-3.125,0.78125,46,49.019608,50.980392,16.078432,31.764706,18.82353,14.86,101,0,48,7,468.299988,331.299988,13.613,53.333332,0,7302,0,255
701,779.5,5,18.82353,43.137257,88,-3.125,0.78125,46,49.019608,50.980392,16.078432,31.764706,18.82353,15.86,101,0,48,7,468.299988,331.299988,13.613,55.294117,0,7302,0,255
701,779.5,5,18.82353,43.137257,88,-3.125,0.78125,46,49.019608,50.980392,16.078432,31.764706,18.82353,14.22,101,0,48,7,468.200012,330.799988,13.632,55.294117,0,7302,0,255
701,779.5,5,18.82353,40.392159,88,-3.125,1.5625,46,49.019608,50.980392,16.078432,31.764706,18.82353,15.07,101,0,48,7,468.200012,330.799988,13.632,55.294117,0,7302,0,255
702,903,6,18.82353,40.392159,88,-3.125,1.5625,41,49.019608,50.980392,16.078432,31.764706,18.82353,14.69,101,0,48,-5,468.200012,330.799988,13.632,55.294117,0,7302,0,255
702,903,6,18.82353,40.392159,88,-3.125,1.5625,41,45.882355,50.980392,16.078432,31.764706,18.82353,14.35,101,0,48,-5,468,330.700012,13.632,53.333332,0,7302,0,255
702,903,6,18.82353,40.392159,88,-3.125,1.5625,41,45.882355,50.980392,16.078432,31.764706,18.82353,14.54,101,0,48,-5,468,330.700012,13.476,53.333332,0,7302,0,255
702,937.5,5,18.82353,39.215687,88,-3.125,2.34375,41,45.882355,50.980392,16.078432,31.764706,18.82353,15.13,101,0,48,-6,468,330.700012,13.476,53.333332,0,7302,0,255
704,937.5,5,18.82353,39.215687,88,-3.125,2.34375,41,45.882355,50.980392,16.078432,31.764706,18.82353,15.79,101,0,48,-6,468,330.700012,13.476,53.333332,0,7302,0,255
704,937.5,5,18.82353,39.215687,88,-3.125,2.34375,41,46.666668,50.980392,16.078432,31.764706,18.82353,15.09,101,0,48,-6,468,330.399994,13.593,54.509804,0,7302,0,255
704,937.5,5,18.82353,39.215687,88,-3.125,2.34375,41,46.666668,50.980392,16.078432,31.764706,18.82353,14.82,101,0,48,-6,468,330.399994,13.593,54.509804,0,7302,0,255
704,946,3,18.82353,43.529411,88,-3.125,1.5625,40,46.666668,50.980392,16.078432,31.764706,18.82353,14.31,101,0,48,-8,468,330.399994,13.593,54.509804,0,7302,0,255
706,946,3,18.82353,43.529411,88,-3.125,1.5625,40,50.980392,50.980392,16.078432,31.764706,18.82353,14.32,101,0,48,-8,468,330.399994,13.593,56.07843,0,7302,0,255
706,946,3,18.82353,43.529411,88,-3.125,1.5625,40,50.980392,50.980392,23.921568,40.784313,23.529411,14.19,101,0,48,-8,468.200012,330.299988,13.593,56.07843,0,7302,0,255
706,946,3,18.82353,55.686275,88,-3.125,1.5625,40,50.980392,50.980392,23.921568,40.784313,23.529411,15.67,101,0,48,-8,468.200012,330.299988,13.593,56.07843,0,7302,0,255
708,1421.75,6,21.17647,55.686275,88,-2.34375,-3.90625,48,50.980392,50.980392,23.921568,40.784313,23.529411,15.35,101,0,48,19,468.200012,330.299988,13.593,56.07843,0,7302,0,255
708,1421.75,6,21.17647,55.686275,88,-2.34375,-3.90625,48,47.450981,50.980392,23.921568,40.784313,23.529411,14.9,101,0,48,19,469.299988,330.600006,13.593,43.529411,0,7302,0,255
708,1421.75,6,21.17647,55.686275,88,-2.34375,-3.90625,48,47.450981,50.980392,16.078432,31.764706,18.82353,14.18,101,0,48,19,469.299988,330.600006,13.574,43.529411,0,7302,0,255
708,1182.75,11,21.17647,30.196079,88,-3.125,2.34375,31,47.450981,50.980392,16.078432,31.764706,18.82353,15.2,101,0,48,7,469.299988,330.600006,13.574,43.529411,0,7302,0,255
710,1182.75,11,18.82353,30.196079,88,-3.125,2.34375,31,47.450981,50.980392,16.078432,31.764706,18.82353,14.12,101,0,48,7,469.299988,330.600006,13.574,43.529411,0,7302,0,255
710,1182.75,11,18.82353,30.196079,88,-3.125,2.34375,31,38.039215,50.980392,16.078432,31.764706,18.82353,15.98,101,0,48,7,469.700012,330.700012,13.398,39.215687,0,7302,0,255
710,1182.75,11,18.82353,30.196079,88,-3.125,2.34375,31,38.039215,50.980392,16.078432,31.764706,18.82353,15.02,101,0,48,7,469.700012,330.700012,13.398,39.215687,0,7302,0,255
710,975,12,18.82353,38.431374,88,-3.125,1.5625,37,38.039215,50.980392,16.078432,31.764706,18.82353,15.05,101,0,48,-2,469.700012,330.700012,13.398,39.215687,0,7302,0,255
712,975,12,18.82353,38.431374,88,-3.125,1.5625,37,44.313725,50.980392,16.078432,31.764706,18.82353,15.54,101,0,48,-2,469.700012,330.700012,13.398,38.039215,0,7302,0,255
712,975,12,18.82353,38.431374,88,-3.125,1.5625,37,44.313725,50.980392,16.078432,31.764706,18.82353,14.07,101,0,48,-2,470.5,330.899994,13.613,38.039215,0,7302,0,255
712,975,12,18.82353,37.64706,88,-3.125,1.5625,37,44.313725,50.980392,16.078432,31.764706,18.82353,14.45,101,0,48,-2,470.5,330.899994,13.613,38.039215,0,7302,0,255
713,992,9,18.82353,37.64706,88,-3.125,0.78125,38,44.313725,50.980392,16.078432,31.764706,18.82353,15.25,101,0,48,-2,470.5,330.899994,13.613,38.039215,0,7302,0,255
713,992,9,18.82353,37.64706,88,-3.125,0.78125,38,49.411766,50.980392,16.078432,31.764706,18.82353,14.77,101,0,48,-2,471.100006,330.899994,13.613,38.039215,0,7302,0,255
713,992,9,18.82353,37.64706,88,-3.125,0.78125,38,49.411766,50.980392,16.078432,31.764706,18.82353,15.69,101,0,48,-2,471.100006,331.200012,13.632,38.039215,0,7302,0,255
713,684.25,9,18.82353,38.823528,88,-3.125,1.5625,44,49.411766,50.980392,16.078432,31.764706,18.82353,15,101,0,48,-2,471.100006,331.200012,13.632,38.039215,0,7302,0,255
715,684.25,8,20.392157,38.823528,88,-3.125,1.5625,44,49.411766,50.980392,16.078432,31.764706,18.82353,15.61,101,0,48,7,471.100006,331.200012,13.632,38.039215,0,7302,0,255
715,684.25,8,20.392157,38.823528,88,-3.125,1.5625,44,47.450981,50.980392,16.078432,31.764706,18.82353,14.09,101,0,48,7,471.700012,331.299988,13.535,40.784313,0,7302,0,255
715,684.25,8,20.392157,38.823528,88,-3.125,1.5625,44,47.450981,50.980392,22.745098,40.392159,20.392157,15.94,101,0,48,7,471.700012,331.299988,13.535,40.784313,0,7302,0,255
715,946.75,10,23.921568,92.15686,88,-5.46875,0,89,47.450981,50.980392,22.745098,40.392159,20.392157,15.89,101,0,48,-10,471.700012,331.299988,13.535,40.784313,0,7302,0,255
717,946.75,10,23.921568,92.15686,88,-5.46875,0,89,45.882355,50.980392,22.745098,40.392159,20.392157,15.29,101,0,48,-10,471.700012,331.299988,13.535,77.647057,0,7302,0,255
717,946.75,10,23.921568,92.15686,88,-5.46875,0,89,45.882355,50.980392,22.352942,38.431374,18.82353,14.6,101,0,48,-10,472.599976,331.799988,13.515,77.647057,0,7303,0,255
717,946.75,10,23.921568,92.15686,88,-5.46875,0,89,45.882355,50.980392,22.352942,38.431374,18.82353,14.65,101,0,48,-10,472.599976,331.799988,13.515,77.647057,0,7303,0,255
719,1298.25,16,19.607843,34.509804,88,-2.34375,-1.5625,35,45.882355,50.980392,22.352942,38.431374,18.82353,14.51,101,0,48,20,472.599976,331.799988,13.515,77.647057,0,7303,0,255
719,1298.25,16,19.607843,34.509804,88,-2.34375,-1.5625,35,45.882355,50.980392,22.352942,38.431374,18.82353,14.92,101,0,48,20,472.599976,331.799988,13.515,45.882355,0,7303,0,255
719,1298.25,16,19.607843,34.509804,88,-2.34375,-1.5625,35,45.882355,48.627453,16.078432,31.764706,16.862745,14.74,101,0,48,20,474.700012,333,13.75,45.882355,0,7303,0,255
719,1298.25,16,19.607843,23.529411,88,-3.125,3.125,21,45.882355,48.627453,16.078432,31.764706,16.862745,14.32,101,0,48,20,474.700012,333,13.75,45.882355,0,7303,0,255
721,1317.75,19,16.862745,23.529411,88,-3.125,3.125,21,45.882355,48.627453,16.078432,31.764706,16.862745,15.47,101,0,48,14,474.700012,333,13.75,45.882355,0,7303,0,255
721,1317.75,19,16.862745,23.529411,88,-3.125,3.125,21,43.137257,48.627453,16.078432,31.764706,16.862745,14.91,101,0,48,14,475.799988,333.799988,13.73,25.09804,0,7303,0,255
721,1317.75,19,16.862745,23.529411,88,-3.125,3.125,21,43.137257,52.549019,20.784313,34.901962,16.470589,15.57,101,3.137255,48,14,475.799988,333.799988,13.73,25.09804,0,7303,0,255
721,1257,18,16.862745,21.17647,87,-3.125,-3.125,22,43.137257,52.549019,20.784313,34.901962,16.470589,15.86,101,3.137255,48,13,475.799988,333.799988,13.73,25.09804,0,7303,0,255
722,1257,18,16.862745,21.17647,87,-3.125,-3.125,22,45.882355,52.549019,20.784313,34.901962,16.470589,15.99,101,3.137255,48,13,475.799988,333.799988,13.73,22.352942,0,7303,0,255
722,1257,18,16.862745,21.17647,87,-3.125,-3.125,22,45.882355,48.235294,16.078432,31.764706,16.470589,14.28,101,0,48,13,476.200012,334.200012,13.574,22.352942,0,7303,0,255
722,1257,18,16.862745,21.17647,87,-3.125,-3.125,22,45.882355,48.235294,16.078432,31.764706,16.470589,14.94,101,0,48,13,476.200012,334.200012,13.574,22.352942,0,7303,0,255
724,895.25,15,16.470589,25.09804,87,-3.125,0.78125,25,45.882355,48.235294,16.078432,31.764706,16.470589,15.22,101,0,48,7,476.200012,334.200012,13.574,22.352942,0,7303,0,255
724,895.25,15,16.470589,25.09804,87,-3.125,0.78125,25,39.607841,48.235294,16.078432,31.764706,16.470589,14.97,101,0,48,7,476.200012,334.200012,13.574,22.745098,0,7303,0,255
724,895.25,15,16.470589,25.09804,87,-3.125,0.78125,25,39.607841,48.235294,16.078432,31.764706,16.470589,15.53,101,0,48,7,476.200012,334.399994,13.71,22.745098,0,7303,0,255
724,895.25,15,16.470589,40.784313,87,-3.125,4.6875,25,39.607841,48.235294,16.078432,31.764706,16.470589,15.25,101,0,48,7,476.200012,334.399994,13.71,22.745098,0,7303,0,255
726,689.75,11,20.392157,40.784313,87,-3.125,4.6875,44,39.607841,48.235294,16.078432,31.764706,16.470589,14.6,101,0,49,7,476.200012,334.399994,13.71,22.745098,0,7303,0,255
726,689.75,11,20.392157,40.784313,87,-3.125,4.6875,44,51.372547,48.235294,16.078432,31.764706,16.470589,14.44,101,0,49,7,476,334.5,13.554,0,0,7303,0,255
726,689.75,11,20.392157,40.784313,87,-3.125,4.6875,44,51.372547,54.509804,21.17647,37.254902,20.392157,15.88,101,3.137255,49,7,476,334.5,13.554,0,0,7303,0,255
726,974,12,18.82353,40.392159,87,-3.125,0,38,51.372547,54.509804,21.17647,37.254902,20.392157,14.38,101,3.137255,48,2,476,334.5,13.554,0,0,7303,0,255
728,974,12,18.82353,40.392159,87,-3.125,0,38,49.019608,54.509804,21.17647,37.254902,20.392157,14.71,101,3.137255,48,2,476,334.5,13.554,0,0,7303,0,255
728,974,12,18.82353,40.392159,87,-3.125,0,38,49.019608,51.372547,16.078432,31.764706,18.82353,15.23,101,0,48,2,476.400024,334.899994,13.613,0,0,7303,0,255
728,974,12,18.82353,40.392159,87,-3.125,0,38,49.019608,51.372547,16.078432,31.764706,18.82353,15.46,101,0,48,2,476.400024,334.899994,13.613,0,0,7303,0,255
728,971,13,18.82353,37.254902,87,-3.125,-2.34375,38,49.019608,51.372547,16.078432,31.764706,18.82353,15.75,101,0,48,0,476.400024,334.899994,13.613,0,0,7303,0,255
730,971,13,18.82353,37.254902,87,-3.125,-2.34375,38,46.666668,51.372547,16.078432,31.764706,18.82353,14.65,101,0,48,0,476.400024,334.899994,13.613,0,0,7303,0,255
730,971,13,18.82353,37.254902,87,-3.125,-2.34375,38,46.666668,51.372547,16.078432,31.764706,18.82353,15.24,101,0,48,0,476.700012,335.100006,13.554,0,0,7303,0,255
730,971,13,18.82353,36.862743,87,-3.125,-2.34375,38,46.666668,51.372547,16.078432,31.764706,18.82353,14.82,101,0,48,0,476.700012,335.100006,13.554,0,0,7303,0,255
731,975.75,9,18.82353,36.862743,87,-3.125,-2.34375,38,46.666668,51.372547,16.078432,31.764706,18.82353,15.75,101,0,49,0,476.700012,335.100006,13.554,0,0,7303,0,255
731,975.75,9,18.82353,36.862743,87,-3.125,-2.34375,38,45.882355,51.372547,16.078432,31.764706,18.82353,15.3,101,0,49,0,476.799988,335.299988,13.496,0,0,7303,0,255
731,975.75,9,18.82353,36.862743,87,-3.125,-2.34375,38,45.882355,51.372547,16.078432,31.764706,18.82353,14.77,101,0,49,0,476.799988,335.299988,13.496,0,0,7303,0,255
731,648.25,3,18.82353,45.098038,87,-3.125,0,55,45.882355,51.372547,16.078432,31.764706,18.82353,14.59,101,0,49,7,476.799988,335.299988,13.496,0,0,7303,0,255
733,648.25,3,18.82353,45.098038,87,-3.125,0,55,50.980392,51.372547,16.078432,31.764706,18.82353,14.29,101,0,49,7,476.799988,335.299988,13.496,43.529411,0,7303,0,255
733,648.25,3,18.82353,45.098038,87,-3.125,0,55,50.980392,52.549019,21.17647,37.254902,18.82353,15.34,101,0.392157,49,7,477.099976,335.5,13.613,43.529411,0,7303,0,255
733,648.25,3,18.82353,45.098038,87,-3.125,0,55,50.980392,52.549019,21.17647,37.254902,20.392157,14.66,101,0.392157,49,7,477.099976,335.5,13.613,43.529411,0,7303,0,255
733,1096,7,18.82353,45.490196,87,-3.125,-5.46875,37,50.980392,52.549019,21.17647,37.254902,20.392157,15.56,101,0.392157,49,17,477.099976,335.5,13.613,43.529411,0,7303,0,255
735,1096,7,18.82353,45.490196,87,-3.125,-5.46875,37,46.666668,52.549019,21.17647,37.254902,20.392157,15.56,101,0.392157,49,17,477.099976,335.5,13.613,39.215687,0,7303,0,255
735,1096,7,18.82353,45.490196,87,-3.125,-5.46875,37,46.666668,50.980392,16.078432,31.764706,18.82353,15.15,101,0,49,17,477.799988,335.799988,13.632,39.215687,0,7303,0,255
